name,LCD_x_[A],LCD_y_[A],LCD_z_[A],GCD_x_[A],GCD_y_[A],GCD_z_[A],PLD_x_[A],PLD_y_[A],PLD_z_[A],unitcell_vol_[Aˆ3],ASA_[mˆ2/g],AV_A^3,AV_Volume_fraction,node_connectivity,linker_length_[A],node_length_[A],linker_mass_[amu],node_mass_[amu],node_metal_mass_[amu],topology,cell_a_length_[A],cell_b_length_[A],cell_c_length_[A],alpha_[deg],beta_[deg],gamma_[deg],density,volume,number_of_vertices,number_of_edges,number_of_carbons_per_primitive_cell,number_of_hydrogens_per_primitive_cell,number_of_nitrogens_per_primitive_cell,number_of_oxygens_per_primitive_cell,formula,kx,ky,kz
SR_eps_v1-3c_pyrrole_Ch_v2-8c_Zr_1_Ch_v3-4c_porphyrin_Ch_1B_4F_Ch_1x1x1,24.31038,8.23040,24.30320,8.23040,7.89417,23.91085,24.31038,8.23040,24.31038,31510.6,3360.23,17730.4,0.56268,11,28.56839824768616,11.084904169194967,2691.362,803.455,91.224,eps,31.49892,31.587,31.69077,89.31668,88.18279,89.29661999999998,0.55504,31510.60262,732.0,1141.0,348,102,24,96,Zr18 H102 C348 N24 O96 F144,0.24636,0.20236,1.03797
SR_wil_v1-6c_Cr_1_Ch_1B_2F_Ch_1x1x2,13.55464,12.29880,13.55464,12.29880,4.66428,13.32372,13.55464,4.81208,12.96573,103638,2973.18,43032.7,0.41522,6,7.341688769262085,3.100108363037815,200.09599999999998,171.987,51.996,wil,38.23764,51.70029,52.42641,90.35358,90.12239,90.25682,0.79192,103638.34749,3328.0,4976.0,1536,384,0,832,Cr192 H384 C1536 O832 F384,0.0572,0.06016000000000001,0.10724000000000003
SR_fjh_v1-3c_Cu_imadazoline_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1TrU_Ch_1DoU_Ch_1x1x1,19.91756,16.05093,19.91756,16.05093,11.97474,19.76091,19.91756,12.08594,19.64303,68348.2,4682.05,53174.9,0.778,2,7.023310148775789,0.0,136.11,63.54600000000001,63.54600000000001,fjh,32.856320000000004,45.60044,45.62179,90.67557,90.0395,90.21453,0.26832,68348.18176,680.0,932.0,288,128,96,96,Cu72 H128 C288 N96 O96,0.10156,0.08091,0.09686
SR_bpi_v1-3c_Cu_imadazoline_Ch_v2-3c_B_Ch_1B_4F_Ch_2x1x1,21.33429,16.61868,20.07590,16.61868,16.44325,21.33429,20.07590,13.05226,20.76218,57014.7,4821.92,46349.6,0.81294,2,24.35098045571753,0.0,1154.721,63.54600000000001,63.54600000000001,bpi,22.96981,39.84743,62.29169,89.9773,89.9668,89.90442,0.21158,57014.74229,504.0,721.0,264,72,48,0,Cu24 H72 C264 N48 F96,0.06666,0.19245,0.12533
SR_ucp_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_4Br_Ch_1x1x1,18.27163,11.80915,18.27163,12.06985,12.06985,18.24571,18.24571,11.42632,18.27151,20093.3,2588.61,9847.33,0.49008,4,14.3998055010007,2.374480184703591,723.826,127.09200000000001,63.54600000000001,ucp,27.12906,27.15724,27.27296,90.093,90.10212,90.01897,0.84385,20093.30416,432.0,672.0,192,0,72,96,Cu24 C192 Br48 N72 O96,0.25473,0.27978000000000003,0.33897
SR_cut_v1-8c_Zr_1_Ch_v2-3c_triazine_Ch_1DoU_Ch_2x2x2,17.72505,16.29692,17.32813,16.29692,7.57670,17.32447,17.32813,7.41553,17.63569,46112,3594.28,27615.6,0.59888,8,17.89239806734159,11.111881278922171,462.333,819.454,91.224,cut,28.8673,39.56724000000001,40.44338,88.75878,87.36839,88.14298000000002,0.50246,46112.03238,1008.0,1897.0,320,288,96,256,Zr48 H288 C320 N96 O256,0.14724,0.10545999999999997,0.15778
SR_xbi_v1-8c_Co_2_Ch_v2-4c_ethene_Ch_1B_4CN_Ch_1x1x1,13.84272,4.47304,13.78729,4.47304,4.40148,13.78729,13.78729,4.47002,12.34513,75579.6,2104.1,17661.4,0.23368,16,9.641341399268203,4.850381284091595,310.24,271.182,58.933,xbi,42.14876,42.35609,42.3695,90.60521,90.11836,92.2125,0.99575,75579.58572999999,3336.0,4366.0,1872,192,1152,0,Co96 H192 C1872 N1152 Cl24,0.06835,0.11923,0.07578
SR_mhg_v1-6c_CdZn_1_Ch_v2-6c_CdZn_1_Ch_ntn_edge_2B_4CN_Ch_1x1x2,8.70424,5.62622,8.45530,5.62622,4.49888,8.23677,8.45530,4.49888,8.32685,14672,1588.09,3087.28,0.21042,12,3.5194415925193314,3.3083785337980887,88.01799999999999,418.579,65.38,mhg,18.06832,28.45645,28.54202,89.82299,88.8295,89.81893000000002,1.7048,14671.97224,572.0,774.0,200,0,32,260,Zn20 Cd60 C200 N32 O260,0.10663,0.12766,0.0998
SR_vme_v1-6c_Cr_1_Ch_2B_2F_Ch_2x1x1,16.59047,14.02811,16.58019,14.27247,14.27247,16.13902,16.13902,8.33486,15.39548,36108.4,4164.16,23390.3,0.64778,6,11.47559348547246,3.054489978080301,312.17400000000004,171.987,51.996,vme,26.19562,29.04203,47.52443,87.09451999999997,89.98071999999998,89.70167,0.40782,36108.38321,656.0,1001.0,336,96,0,104,Cr24 H96 C336 O104 F96,0.10464,0.08857000000000001,0.49115
SR_sab_v1-3c_triazine_Ch_v2-6c_Fe_1_Ch_1B_4CN_Ch_1x1x1,13.40394,10.25260,12.81683,10.25260,7.31486,12.40517,12.81683,6.22234,12.84815,35112.9,3806.44,14783.2,0.42102,6,14.507541224024765,3.406726666862929,738.495,183.53400000000002,55.845,sab,27.21064,35.84928,35.99807,89.55502,89.47469,89.8905,0.62822,35112.880560000005,944.0,1131.0,576,0,240,104,Fe24 C576 N240 O104,1.78865,1.53925,1.45172
SR_hxg_v1-6c_Mg_1_Ch_2B_2NO2_Ch_1x1x1,18.01527,10.04516,16.85325,10.04516,10.04516,17.21896,17.21896,9.99641,16.61328,26024.4,4321.92,15359.6,0.5902,5,2.1940263784369143,0.0,45.016999999999996,24.305,24.305,hxg,29.56696,29.66477,29.67126,89.86261999999998,89.81965,89.93993,0.4279,26024.35931,528.0,749.0,192,72,48,192,Mg24 H72 C192 N48 O192,0.72712,0.28186,0.16752
SR_lcs_v1-4c_Cd_1_Ch_1B_2F_Ch_1x1x1,15.65445,10.97606,15.16559,10.97606,10.89522,15.28093,15.27783,10.97606,15.27783,53220.1,4528.16,35720.3,0.67118,4,7.44208691540276,0.0,200.09599999999998,112.4,112.41,lcs,37.55935,37.63783,37.64756,90.18054,90.02555,90.15498,0.38385,53220.09652,792.0,1352.0,384,96,0,192,Cd24 H96 C384 O192 F96,0.09848,0.10725,0.12841
SR_bcu_v1-8c_Mn_1_Ch_1B_2CF3_Ch_2x2x2,9.64916,6.82324,9.16709,6.82324,4.91764,9.64916,9.16709,3.62485,9.19471,52322.3,3276.55,18391.3,0.3515,16,9.886682493229463,5.100662912895736,348.17,255.202,54.938,bcu,36.03178,37.97544,38.23882,90.21764,90.17368,90.10764,0.8367700000000001,52322.32767,1744.0,2915.0,640,128,512,0,Mn64 H128 C640 N512 Cl16 F384,0.27595,0.28399,1.04421
SR_vcf_v1-6c_Fe_1_Ch_1B_2thiophene_Ch_1x1x1,17.77569,14.53275,16.76026,14.53275,14.53037,17.39155,16.76026,9.38036,17.58130,144378,4386.36,96092.5,0.66556,6,11.252579110228734,3.388968132531497,276.28,183.53400000000002,55.845,vcf,37.59075,42.03099,91.38084,90.04811,90.21472,90.05236,0.3726,144378.41625,2240.0,3584.0,1152,384,0,416,Fe96 H384 C1152 S192 O416,0.59472,0.80601,1.21229
SR_nebe_v1-6c_Zr_1_Ch_v2-6c_Zr_1_Ch_1TrU_Ch_ntn_edge_2x1x1,12.70904,10.77080,12.12120,10.77080,8.62729,12.13080,12.12120,8.68702,12.66343,79944.4,2592.05,38232.6,0.47824,8,5.88446716901437,10.963157572696336,112.04,889.498,91.224,nebe,20.4039,47.86463,81.86126999999998,90.43986,90.02681,90.29247,0.80666,79944.37765,2272.0,4225.0,352,704,0,1024,Zr192 H704 C352 O1024,0.10001,0.10646,0.09674
SR_llk_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_2B_1TrU_Ch_1x1x1,30.40624,15.50117,30.35703,15.50117,15.46982,30.25496,30.35703,15.46982,30.25496,141104,5664.91,102588,0.72704,12,28.51904971480014,5.6731665225800505,724.745,679.368,91.224,llk,52.00762,52.04272,52.13303,89.99688,89.96311999999998,89.8383,0.25266,141103.62084000002,2076.0,3206.0,1176,648,24,192,Zr36 H648 C1176 N24 O192,0.08598,0.09576,0.23707
SR_myc_v1-6c_CdZn_1_Ch_v2-3c_pyrrole_Ch_2B_2Br_Ch_1x1x1,32.13222,26.17276,32.13222,26.89728,26.17276,32.13222,31.66303,26.89728,31.66303,171685,3270.43,133059,0.77502,6,35.16796905320372,3.29933463547137,2643.0679999999998,418.579,65.38,myc,55.55467,55.58184,55.60262,89.70624000000002,89.67667,89.75477,0.33916,171684.93273,1552.0,2379.0,864,288,24,104,Zn8 Cd24 H288 C864 Br240 N24 O104,0.14557,0.13255999999999998,0.13796
SR_kle_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-3c_triazine_Ch_1B_2TrU_Ch_ntn_edge_1x1x1,23.00749,10.41731,21.22803,10.45406,10.45406,23.00749,23.00749,10.41731,21.25090,141937,5629.98,97490.8,0.68686,12,28.692529011445608,5.680539839708986,828.71,679.368,91.224,kle,52.15405,52.16732,52.16858,89.99905,89.99793000000003,89.99206,0.29627,141936.96435,2064.0,3144.0,1200,416,144,256,Zr48 H416 C1200 N144 O256,0.06971000000000001,0.08134,0.1968
SR_baae_v1-6c_Zr_1_Ch_v2-6c_Zr_1_Ch_1B_2Br_Ch_1x1x1,17.04040,12.61784,16.57976,12.63849,12.61784,16.82008,16.95762,12.63849,16.95762,96290.4,2229.22,52006.4,0.5401,9,7.644111036882053,10.935440142216267,321.908,873.4989999999999,79.904,baae,29.44044,57.05389,57.358,90.41756,90.7852,91.68188,0.76785,96290.35364,2304.0,4244.0,576,672,0,768,Zr144 H672 C576 Br144 O768,0.06767000000000001,0.06883,0.06348
SR_she_v1-4c_Ni_1_Ch_v2-6c_B_Ch_1B_2NO2_Ch_1x1x1,14.80402,6.21978,14.74976,6.36674,6.36674,14.47135,14.47135,5.91275,14.74976,20907,2346.39,6091.05,0.29134,4,15.852894067691427,2.3895346786071134,1332.671,117.38600000000001,58.693000000000005,she,27.53495,27.55436,27.55611,89.90338,89.99969,89.98364000000002,0.95866,20907.01188,888.0,1298.0,384,96,96,288,Ni24 H96 C384 N96 O288,0.31843,0.29199,0.2572
SR_vbr_v1-6c_Cr_1_Ch_1B_2Br_Ch_1x2x1,11.89197,4.23075,10.57453,7.63370,7.42525,11.33989,10.72601,7.63370,10.72601,58111.5,2273.69,22683.3,0.39034,6,7.538334963658952,3.0899511416619534,321.908,171.987,51.996,vbr,32.67528,41.16211,43.20778,89.60006,89.8966,89.71729,1.04032,58111.52569,1664.0,2587.0,768,192,0,416,Cr96 H192 C768 Br192 O416,0.05321,0.21197,0.08294
SR_ttz_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-6c_Ni_1_Ch_1B_2Br_Ch_ntn_edge_2x2x1,10.45876,4.22225,9.88286,4.22225,4.20844,9.58744,9.88286,4.19573,10.45876,93050.8,2300.67,24412.8,0.26236,6,18.760134250869367,5.8656585954872105,1501.5929999999998,268.786,58.693000000000005,ttz,43.44505,44.05091,55.4375,88.78933,88.84801,61.31795,1.22733,93050.84139,3312.0,5202.0,1584,432,288,504,Ni144 H432 C1584 Br360 N288 O504,2.4942,1.2084,7.8075
SR_etm_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_4B_fused_8H_Ch_1x1x1,37.06028,23.71252,36.34791,33.09115,33.09115,36.40962,36.40962,23.65882,36.69850,223923,6058.26,202538,0.9045,2,41.82447979055046,0.0,2166.524,63.54600000000001,63.54600000000001,etm,41.32669,63.88302,84.81707,89.91372,89.98148,89.92165,0.08542999999999999,223922.86369,1200.0,1761.0,744,384,48,0,Cu24 H384 C744 N48,0.16817,0.14288,0.22901
SR_urz_v1-8c_Co_2_Ch_v2-4c_porphyrin_Ch_v3-3c_triazine_Ch_ntn_edge_2B_2NH2_Ch_2x2x1,10.97261,5.68377,9.67565,5.75903,5.75903,9.28495,9.28495,5.51120,10.25220,96327.5,4676.19,35926.3,0.37296,16,34.996857300355764,4.939818562968886,2003.969,271.182,58.933,urz,37.5479,37.57047,68.28429,90.16682,90.11843,90.03098,0.62751,96327.48814,3568.0,5090.0,1536,1056,896,0,Co64 H1056 C1536 N896 Cl16,0.18349,0.22143,0.2412
SR_maw_v1-4c_porphyrin_Ch_v2-3c_Cu_imadazoline_Ch_ntn_edge_1B_2CH3_Ch_1x1x1,34.59283,14.31128,34.23131,14.40540,14.40540,34.58540,34.58540,14.31128,34.07270,225793,5157.93,182599,0.8087,2,5.838244726125226,0.0,132.126,63.54600000000001,63.54600000000001,maw,60.58492,60.79378000000001,61.30595,89.90243000000002,89.87527,89.5392,0.20105,225793.06692,2328.0,3384.0,1056,792,336,0,Cu144 H792 C1056 N336,0.24454,0.19139,0.20832
SR_whw_v1-6c_Zr_1_Ch_1DoU_Ch_1x1x2,15.38610,14.67698,15.38134,14.67698,7.67768,15.26104,15.38134,7.57754,15.34774,77265.2,2138.92,36620.6,0.47396,9,5.201078864087911,11.015204246154948,114.056,873.4989999999999,91.224,whw,40.53132,43.65841,43.66426,89.93945,89.92607,89.94086999999998,0.84705,77265.20404,2496.0,4514.0,384,896,0,1024,Zr192 H896 C384 O1024,0.24907,0.31264000000000003,0.13567
SR_sur_v1-4c_Ni_1_Ch_v2-3c_triazine_Ch_2B_2CN_Ch_1x1x1,22.54717,15.24567,22.31956,19.82781,19.82781,22.54717,22.54717,16.16812,21.61702,60211.3,5996.11,47237,0.78452,4,31.311465377105193,2.383238048047021,1593.3220000000001,117.38600000000001,58.693000000000005,sur,28.8802,39.33595,53.00159,89.93154,89.93385,89.99499,0.18871,60211.3273,584.0,717.0,360,80,104,32,Ni8 H80 C360 N104 O32,0.0534,0.08075,0.0605
SR_qza_v1-3c_B_Ch_v2-4c_V_1_Ch_1B_2SH_Ch_2x2x1,14.95654,10.16057,14.95654,13.04873,8.67092,14.40411,14.95654,13.04873,14.95654,14830.5,4681.39,9393.33,0.63338,4,21.568111085243373,2.087824052410548,1027.303,101.884,50.942,qza,20.14408,20.19579,41.92156,89.97421999999997,90.33678,119.58804,0.37931,14830.47486,276.0,392.0,138,78,0,24,V6 H78 C138 S30 O24,0.0412,0.05818,0.05464
SR_buh_v1-4c_bicyclooctane_Ch_v2-12c_Zr_1_Ch_v3-12c_Zr_1_Ch_2B_2F_Ch_1x1x1,16.65565,8.13577,16.49660,8.31184,8.31184,16.65565,16.65565,7.85007,15.93379,101547,4086.12,52475.2,0.51676,12,22.27138485338177,5.704941985804327,1172.778,679.368,91.224,buh,46.47469,46.69834,46.79642,89.02861999999998,89.96127,89.78978000000002,0.54914,101546.52913,2640.0,4417.0,1440,512,0,256,Zr48 H512 C1440 O256 F384,0.19593,0.32978,0.14365999999999998
SR_pfm_v1-12c_Zr_1_Ch_v2-4c_porphyrin_Ch_v3-4c_bicyclooctane_Ch_1B_2CN_Ch_2x2x1,8.15360,4.00730,8.03036,4.47296,4.47296,6.87698,7.44195,4.47296,7.44195,43926.6,2895.79,8060.53,0.1835,12,15.018536135044119,5.699437930407964,780.627,679.368,91.224,pfm,29.12188,38.4424,39.24342,90.08154,90.4691,90.9051,0.97604,43926.5904,2048.0,3014.0,1152,368,224,256,Zr48 H368 C1152 N224 O256,0.25061,0.10761,0.17727
SR_vbb_v1-4c_V_1_Ch_1B_2NO2_Ch_1x2x1,9.10666,5.93104,6.87234,5.93104,5.33043,8.30649,6.87234,5.22948,8.79977,88878.2,4124.84,33583.5,0.37786,4,7.5516193851460764,2.0834602253527663,254.11,101.884,50.942,vbb,25.09777,41.52679000000001,85.29181,90.93441,90.48937,90.16558,0.72952,88878.20029,2688.0,3838.0,1024,256,256,1024,V128 H256 C1024 N256 O1024,0.05689,0.09128,0.22644
SR_qza_v1-3c_triazine_Ch_v2-4c_Ni_1_Ch_2B_2CN_Ch_ntn_edge_2x2x2,10.31008,4.13556,10.29000,5.24257,4.07213,10.25804,10.31008,5.24257,10.31008,3509.38,2461.35,905.912,0.25814,4,15.6332497704777,2.387636606229683,584.38,117.38600000000001,58.693000000000005,qza,15.08379,15.77264,16.364539999999998,87.97962,88.82058,64.41769000000001,0.99616,3509.38413,150.0,198.0,78,12,30,24,Ni6 H12 C78 N30 O24,0.1821,0.08907999999999999,0.1234
SR_dnl_v1-4c_porphyrin_Ch_v2-6c_CdZn_1_Ch_v3-3c_triazine_Ch_1B_2CH3_Ch_1x1x1,15.67163,8.57115,13.46891,8.89411,8.89411,13.16018,13.17696,8.89411,13.17696,171711,4959.92,87995,0.51246,6,42.58098108217275,3.3066221674116334,5177.915,418.579,65.38,dnl,55.41749,55.52314000000001,55.80837,90.37812,90.25607,90.3553,0.4653600000000001,171710.92151,5264.0,8207.0,2688,2016,288,208,Zn16 Cd48 H2016 C2688 N288 O208,0.10034,0.09689,0.15572
SR_dpa_v1-3c_B_Ch_v2-3c_B_Ch_v3-6c_Mg_1_Ch_1B_2OH_Ch_ntn_edge_1x1x1,7.35726,3.98165,6.62296,3.98165,3.97493,6.91538,6.62296,3.97303,6.91538,52314.4,4441.3,8429.95,0.16114,5,2.20052524433168,0.0,45.016999999999996,24.305,24.305,dpa,37.35767,37.36136,37.48175,89.95266,89.91196,89.94118,0.8272700000000001,52314.42767,2496.0,3249.0,1152,672,0,576,Mg96 H672 C1152 O576,0.06614,0.07942,0.07868
SR_fsn_v1-6c_Zn_1_Ch_v2-4c_1anC_Ch_1B_2CF3_Ch_2x2x2,6.21682,3.76904,5.75029,3.77847,3.77847,6.02117,6.02117,2.90645,5.89231,86797.4,2382.89,12913.7,0.14878,6,17.14254740703528,3.267971218313129,1772.719,277.519,65.38,fsn,44.11844,44.36542,44.37325,88.82035,89.77229,88.32919,1.2552299999999998,86797.41634,4384.0,7044.0,2048,448,0,416,Zn128 H448 C2048 O416 F1344,0.05703,0.04933,0.07694
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1B_2CH3_Ch_1x2x2,12.51027,2.90793,10.17804,9.33473,9.33473,12.42791,12.42791,3.41446,12.46059,41019.1,2111.64,7906.83,0.19276,8,16.08263602191948,11.113785459057098,987.065,819.454,91.224,msq,25.55863,31.58193,50.81746,90.16637,90.04302,90.15849,1.03741,41019.06262,2440.0,4179.0,992,992,0,384,Zr72 H992 C992 O384,0.03375,0.04036,0.04385
SR_cen_v1-12c_Mn_1_Ch_v2-4c_1anC_Ch_ntn_edge_1B_2Br_Ch_3x3x2,2.26590,0.41361,2.22604,0.54770,0.54770,1.92396,1.92396,0.00000,2.04683,743.879,0,0,0,52,17.4051185527379,9.029166380942872,521.966,471.50199999999995,54.938,cen,8.46781,8.508519999999999,11.75886,86.90485,87.34271,61.58944,3.4185800000000004,743.87915,71.0,131.0,28,4,0,27,Mn8 H4 C28 Br4 O27,0.19351,0.1635,0.62016
SR_wme_v1-6c_Zr_1_Ch_1DoU_Ch_2x2x1,16.53310,6.68474,16.52831,6.68474,6.65928,16.49553,16.52831,6.50469,16.52173,120242,2786.88,54125.7,0.45014,6,5.849845656348723,10.94188463626043,114.056,889.498,91.224,wme,48.69572,53.34675,53.42011,60.05329,89.58514,89.74717,0.81645,120241.81855,3744.0,7278.0,576,1344,0,1536,Zr288 H1344 C576 O1536,0.0474,0.0445,0.04304
SR_etn_v1-3c_Cu_imadazoline_Ch_v2-3c_B_Ch_ntn_edge_1B_2furan_Ch_1x1x1,31.59404,21.86086,30.58873,21.86086,13.53264,27.18815,30.58873,14.92906,29.16154,71381.2,4879.05,58606.8,0.82104,2,20.077683254162395,0.0,570.57,63.54600000000001,63.54600000000001,etn,37.33073,43.61071,43.84576,90.03806999999998,90.22226,90.01456,0.20173,71381.21095,656.0,931.0,320,176,96,16,Cu48 H176 C320 N96 O16,0.62266,0.5178,0.267
SR_zxc_v1-3c_B_Ch_v2-6c_Zr_1_Ch_v3-3c_triazine_Ch_1B_2F_Ch_2x2x1,14.50063,10.45067,14.46386,10.87194,10.87194,13.86135,13.86135,8.57088,14.18075,201134,3981.57,117716,0.58526,6,27.78033442498693,10.969687274924386,1576.0770000000002,889.498,91.224,zxc,47.32913,50.64947,94.11136,88.51692,88.36408,63.12541,0.48853,201134.41695,4536.0,7814.0,1944,1176,72,768,Zr144 H1176 C1944 N72 O768 F432,0.13375,0.0841,0.17706
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Ni_1_Ch_ntn_edge_1B_2SH_Ch_1x1x1,14.02446,4.58417,14.02446,4.79833,4.79833,10.92668,10.92668,4.61579,14.02446,27034.7,3201.6,8481.31,0.31372,6,21.772542408196365,5.884486167408247,1874.2910000000002,268.786,58.693000000000005,sku,28.966,29.02297,32.16451,90.19511,90.4284,91.04123,0.82284,27034.65516,1072.0,1531.0,528,304,0,112,Ni32 H304 C528 S96 O112,0.08357,0.08631,0.17454
SR_kkm_v1-6c_Zn_1_Ch_v2-3c_B_Ch_ntn_edge_1B_4Br_Ch_1x2x2,9.05566,6.63411,7.34670,6.63411,2.17850,8.40148,7.34670,2.29018,8.46260,16494.7,1850.28,4362.84,0.2645,9,14.65977892914668,3.2339999299500635,1382.1629999999998,277.519,65.38,kkm,17.71635,24.7587,37.62618,90.06579,90.16932,91.92831,1.44308,16494.67732,496.0,766.0,240,24,0,104,Zn32 H24 C240 Br96 O104,0.03019,0.03312,0.03294
SR_brl_v1-4c_Ni_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_1B_2NO2_Ch_2x2x2,6.94293,4.96317,6.94293,4.96317,3.30673,6.90092,6.94293,3.58997,6.94293,5831.05,2876.64,1131.92,0.19412,4,23.4575776399718,2.389334370779024,3121.927,117.38600000000001,58.693000000000005,brl,15.16419,20.58604,21.17538,117.90725,89.88509,93.09472,0.98933,5831.04559,282.0,384.0,132,48,24,72,Ni6 H48 C132 N24 O72,0.14882,0.13093,0.0993
SR_fsy_v1-4c_porphyrin_Ch_v2-4c_B_Ch_v3-6c_Mg_1_Ch_2B_fused_Ch_1x1x1,26.65665,21.47788,26.54235,21.47788,18.64999,26.65665,26.54235,8.11314,26.49070,45225.3,5255.83,33084.1,0.73154,5,2.1929442067517364,0.0,45.016999999999996,24.305,24.305,fsy,23.92563,33.3845,56.62571,89.99647,89.23354,89.83305,0.24441,45225.26689,676.0,1026.0,352,196,8,96,Mg24 H196 C352 N8 O96,0.09482,0.04651,0.12070999999999997
SR_dmf_v1-4c_bicyclooctane_Ch_v2-3c_Cu_imadazoline_Ch_1B_2NH2_Ch_ntn_edge_1x2x2,15.04771,11.51062,15.04771,11.51062,10.92911,14.89972,15.04771,10.38824,15.04771,22248.8,4868.7,16049,0.72134,2,5.854831327046153,0.0,132.126,63.54600000000001,63.54600000000001,dmf,19.96163,21.23784,52.5239,89.85395,89.6935,87.70338000000002,0.31047,22248.82194,328.0,466.0,136,104,64,0,Cu24 H104 C136 N64,0.09926,0.12213,0.09542
SR_gal_v1-6c_B_Ch_v2-8c_Co_1_Ch_1B_2thiophene_Ch_1x1x1,16.93772,14.94505,16.77320,15.08688,15.08688,16.82890,16.82890,15.00506,16.80758,144213,3753.45,84670.5,0.58712,8,23.83980894672717,3.872486096017648,1465.69,251.731,58.933,gal,52.41337,52.42862,52.48039,89.84841999999998,89.8984,89.96533000000002,0.4923,144213.29318,3096.0,4865.0,1728,576,0,408,Co96 H576 C1728 S288 O408,0.23673,0.38774,0.50645
SR_wmc_v1-6c_Al_1_Ch_1B_4H_Ch_1x1x2,8.03896,5.31776,6.12920,5.31776,4.49147,7.36359,6.12920,4.09276,7.80236,20907.1,3543.47,5391.1,0.25786,6,7.472981327248584,3.1085048984111316,164.11599999999999,96.945,26.982,wmc,22.28647,32.844,32.84518,60.4446,88.6159,89.02020999999998,0.84247,20907.0861,936.0,1344.0,432,216,0,234,Al54 H216 C432 O234,0.06811,0.05646,0.11784
SR_fte_v1-4c_In_1_Ch_v2-4c_bicyclooctane_Ch_1TrU_Ch_ntn_edge_1DoU_Ch_1x1x2,23.85893,8.54582,23.74420,21.02488,8.36224,23.11236,23.85893,21.02488,23.85893,51081,4020.84,33715.5,0.66004,4,17.467328765022632,0.0,944.7260000000001,114.8,114.82,fte,34.04367,34.07737,44.0343,90.10685,90.7077,90.06626,0.42025,51080.99101000001,864.0,1371.0,416,160,0,256,In32 H160 C416 O256,0.26735,0.189,0.36127
SR_the_v1-3c_triazine_Ch_v2-8c_Co_2_Ch_4B_fused_8H_Ch_1x1x1,40.60138,26.27853,40.60138,26.79591,26.64552,40.60138,40.60138,26.79591,40.60138,61011.5,4757.32,47679.3,0.78148,16,23.94117391290164,4.909237124360666,879.924,271.182,58.933,the,39.2609,39.3864,39.45583,90.18479,90.23066,90.03777,0.21373000000000006,61011.5162,783.0,1257.0,456,216,96,0,Co12 H216 C456 N96 Cl3,0.09126,0.09438,0.09504
SR_xaw_v1-4c_porphyrin_Ch_v2-6c_Cr_1_Ch_2TrU_Ch_1TrU_Ch_1x1x1,16.01453,8.88641,15.91049,8.90774,8.78751,15.80713,15.90460,8.90774,15.90460,21405.3,4291.88,11766.9,0.54972,6,8.311877812970723,3.0767932568065084,136.062,171.987,51.996,xaw,27.76327,27.76441,27.76913,89.99969,89.99732,89.99164,0.50264,21405.2964,476.0,616.0,264,60,24,104,Cr24 H60 C264 N24 O104,0.28506,0.35864,1.97194
SR_lcye_v1-6c_Cr_1_Ch_1B_4F_Ch_1x1x1,11.76444,9.60988,11.73844,9.60988,9.54373,11.72275,11.73844,8.77839,11.76444,20522.5,2505.95,8766.79,0.42718,6,7.530476681724006,3.0620404685937768,236.076,171.987,51.996,lcye,27.24462,27.41215,27.48028,89.87915,89.95315,89.53862,0.8546600000000001,20522.47421,624.0,961.0,288,0,0,156,Cr36 C288 O156 F144,0.14919000000000002,0.12506,0.13145
SR_wje_v1-4c_Cd_1_Ch_1B_2DoU_Ch_1x1x1,21.66630,20.50127,21.66630,20.50127,18.58020,21.60676,21.66630,17.74623,21.49483,65443.3,6054.42,53350.7,0.81522,4,12.34030582097794,0.0,216.19099999999997,112.4,112.41,wje,40.62629,42.51308,43.26567,61.15076,89.46569000000002,89.06087,0.16588,65443.27945,588.0,937.0,288,192,0,96,Cd12 H192 C288 O96,0.14064000000000002,0.1576,0.35483000000000003
SR_rtw_v1-4c_V_1_Ch_v2-5c_bicyclooctane_Ch_ntn_edge_1B_2TrU_Ch_2x2x1,8.61458,4.52837,8.31995,5.83157,5.83157,8.48836,8.48836,5.62111,8.46575,44435.7,4314.23,16354.1,0.36804,4,33.22650987642986,2.0854523598732717,1961.8110000000001,101.884,50.942,rtw,27.37739,40.28118,40.29395,90.08434,90.07149,90.13749,0.6474,44435.68564,1632.0,2259.0,992,384,96,128,V32 H384 C992 N96 O128,0.15735,0.12732000000000002,0.20838
SR_nju_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_1B_4Br_Ch_ntn_edge_1x1x1,50.52785,27.34303,49.31161,27.34303,27.14841,50.52785,49.31161,27.05711,49.62426,186210,2672.59,158327,0.85026,4,14.366844628755196,2.380832425735589,1842.99,127.09200000000001,63.54600000000001,nju,56.82888000000001,57.18528000000001,57.30157,90.1366,90.28267,90.3772,0.26838,186210.39997,1152.0,1737.0,540,144,144,48,Cu84 H144 C540 Br192 N144 O48,0.66208,0.78263,1.9456
